,location,total_sqft,bath,price,bedroom
6522,Other,3080.0,2.0,285.0,4
6523,Other,1130.0,2.0,52.0,2
6525,Other,450.0,1.0,25.0,1
6526,Other,1100.0,2.0,85.0,2
6527,Other,966.0,2.0,49.0,2
6528,Other,1350.0,6.0,160.0,6
6529,Other,4400.0,4.0,350.0,5
6530,Other,900.0,4.0,75.0,4
6531,Other,1550.0,2.0,79.0,3
6532,Other,1540.0,2.0,70.0,3
6533,Other,1036.0,2.0,110.0,2
6534,Other,1230.0,2.0,58.0,2
6535,Other,1070.0,2.0,38.9,2
6536,Other,1041.0,2.0,36.44,2
6537,Other,1376.0,4.0,156.0,4
6538,Other,1150.0,2.0,60.0,3
6539,Other,1508.0,3.0,75.0,3
6540,Other,1110.0,2.0,58.0,2
6541,Other,1100.0,5.0,121.0,4
6542,Other,1950.0,3.0,90.0,3
6543,Other,1080.0,2.0,62.0,2
6544,Other,999.0,2.0,43.66,2
6545,Other,1180.0,2.0,40.0,2
6546,Other,1127.0,2.0,55.0,2
6547,Other,1475.0,2.0,200.0,3
6548,Other,1200.0,3.0,96.25,3
6549,Other,1250.0,2.0,65.0,3
6550,Other,412.5,1.0,19.8,1
6551,Other,2631.0,3.0,200.0,4
6552,Other,830.0,2.0,60.0,2
6553,Other,1500.0,2.0,88.0,2
6554,Other,1518.0,3.0,76.0,3
6555,Other,1495.0,2.0,75.0,3
6556,Other,856.0,2.0,48.0,2
6557,Other,1143.0,2.0,62.0,2
6558,Other,1070.0,2.0,33.15,2
6559,Other,1117.0,2.0,110.0,2
6560,Other,600.0,1.0,43.0,1
6561,Other,7500.0,4.0,425.0,4
6562,Other,925.0,2.0,48.0,2
6563,Other,1100.0,2.0,52.0,2
6564,Other,1200.0,3.0,70.0,3
6565,Other,2675.0,4.0,290.0,4
6566,Other,1016.0,2.0,45.9,2
6567,Other,1800.0,3.0,88.0,3
6568,Other,1062.0,2.0,47.0,2
6569,Other,1477.0,2.0,80.0,3
6570,Other,3500.0,5.0,450.0,4
6571,Other,1793.0,3.0,98.0,3
6572,Other,960.0,2.0,33.0,2
6573,Other,620.0,2.0,23.0,2
6574,Other,1400.0,3.0,35.0,3
6575,Other,1020.0,2.0,62.0,2
6577,Other,1165.0,2.0,47.0,2
6578,Other,1100.0,2.0,43.5,2
6579,Other,3300.0,5.0,318.0,4
6580,Other,1200.0,3.0,165.0,3
6581,Other,1440.0,4.0,88.0,4
6582,Other,2250.0,3.0,113.0,3
6583,Other,1250.0,3.0,43.0,3
6584,Other,1718.0,3.0,223.0,3
6585,Other,1200.0,2.0,75.0,3
6586,Other,985.0,2.0,55.0,2
6587,Other,1700.0,2.0,68.5,3
6588,Other,2000.0,4.0,99.0,5
6589,Other,1643.0,3.0,75.0,3
6590,Other,1740.0,3.0,55.0,3
6591,Other,1030.0,2.0,80.0,2
6592,Other,1852.0,2.0,95.0,3
6593,Other,1150.0,2.0,69.0,2
6594,Other,2600.0,3.0,95.0,4
6595,Other,1350.0,2.0,68.0,3
6596,Other,1500.0,2.0,90.0,3
6597,Other,900.0,2.0,55.0,2
6598,Other,850.0,2.0,35.0,2
6599,Other,1250.0,2.0,60.0,2
6600,Other,970.0,2.0,35.0,2
6601,Other,1148.0,2.0,59.0,2
6602,Other,1750.0,2.0,225.0,4
6603,Other,1350.0,3.0,60.0,3
6604,Other,1100.0,2.0,78.0,2
6605,Other,1180.0,2.0,74.0,2
6606,Other,4510.0,4.0,200.0,3
6607,Other,1540.0,3.0,85.0,3
6608,Other,1033.0,2.0,31.5,3
6609,Other,1800.0,3.0,230.0,3
6610,Other,1200.0,2.0,37.0,2
6611,Other,2000.0,3.0,120.0,3
6612,Other,2000.0,3.0,145.0,3
6613,Other,500.0,1.0,15.0,1
6614,Other,850.0,2.0,42.0,2
6615,Other,1165.0,2.0,33.64,2
6616,Other,1500.0,6.0,210.0,7
6617,Other,2230.0,4.0,130.0,4
6618,Other,2200.0,5.0,100.0,4
6619,Other,1519.0,3.0,67.23,3
6620,Other,3160.0,4.0,206.0,4
6621,Other,922.0,2.0,70.0,2
6622,Other,850.0,2.0,72.0,2
6623,Other,1200.0,1.0,65.0,2
6624,Other,1442.0,3.0,56.24,3
6625,Other,1233.0,2.0,100.0,2
6626,Other,1840.0,3.0,85.0,3
6627,Other,1100.0,2.0,57.0,2
6628,Other,1040.0,2.0,46.79,2
6629,Other,1200.0,2.0,53.0,2
6630,Other,2050.0,3.0,100.0,4
6631,Other,800.0,2.0,30.0,2
6632,Other,1125.0,2.0,36.0,2
6633,Other,1936.0,3.0,110.0,3
6634,Other,1652.5,3.0,90.0,3
6635,Other,1200.0,6.0,120.0,6
6636,Other,2159.0,3.0,110.0,3
6637,Other,906.0,3.0,55.0,4
6638,Other,1200.0,4.0,130.0,5
6639,Other,1500.0,3.0,138.0,3
6640,Other,700.0,2.0,43.0,2
6641,Other,1750.0,3.0,170.0,3
6642,Other,1365.0,3.0,99.0,3
6643,Other,800.0,2.0,80.0,3
6644,Other,1800.0,3.0,105.0,6
6645,Other,850.0,2.0,35.0,2
6646,Other,708.0,1.0,55.0,2
6647,Other,1680.0,3.0,135.0,3
6648,Other,990.0,2.0,58.0,2
6649,Other,1240.0,2.0,100.0,2
6650,Other,1810.0,3.0,118.0,3
6651,Other,2005.0,3.0,240.0,3
6652,Other,1265.0,2.0,58.0,2
6653,Other,1035.0,2.0,44.0,2
6654,Other,1000.0,2.0,97.0,2
6655,Other,2800.0,4.0,100.0,6
6656,Other,3500.0,6.0,120.0,8
6657,Other,1430.0,3.0,78.65,3
6658,Other,600.0,2.0,30.0,2
6659,Other,1200.0,2.0,45.0,1
6660,Other,1116.0,2.0,37.6,2
6661,Other,600.0,2.0,85.0,3
6662,Other,1090.0,2.0,45.0,2
6663,Other,1260.0,4.0,65.0,4
6664,Other,1000.0,2.0,36.0,2
6665,Other,840.0,1.0,75.0,1
6666,Other,1760.0,2.0,116.0,3
6667,Other,3900.0,5.0,550.0,4
6668,Other,3317.5,5.0,268.5,4
6669,Other,600.0,1.0,52.0,2
6670,Other,1670.0,3.0,160.0,3
6671,Other,1410.0,2.0,75.0,2
6672,Other,2400.0,5.0,93.0,5
6673,Other,1200.0,2.0,75.6,3
6674,Other,2400.0,5.0,285.0,5
6675,Other,2100.0,4.0,150.0,4
6676,Other,1200.0,2.0,52.5,2
6677,Other,1539.0,3.0,60.0,3
6678,Other,920.0,2.0,46.0,2
6679,Other,1550.0,4.0,120.0,4
6680,Other,905.0,2.0,50.0,2
6681,Other,1495.0,3.0,200.0,3
6682,Other,1455.0,2.0,55.0,3
6683,Other,550.0,1.0,23.0,1
6684,Other,4000.0,3.0,130.0,5
6685,Other,1060.0,2.0,53.0,2
6686,Other,1080.0,2.0,75.0,3
6687,Other,1570.0,3.0,78.0,3
6688,Other,1537.0,3.0,110.0,3
6689,Other,1750.0,3.0,150.0,3
6690,Other,2800.0,7.0,250.0,7
6691,Other,1020.0,2.0,48.0,2
6692,Other,1191.0,2.0,90.0,2
6693,Other,865.0,2.0,35.11,2
6694,Other,2100.0,4.0,90.0,4
6695,Other,2849.0,5.0,250.0,4
6696,Other,1000.0,2.0,42.0,2
6697,Other,1225.0,2.0,47.0,2
6698,Other,830.0,2.0,40.0,2
6699,Other,1685.0,3.0,60.0,3
6700,Other,827.0,2.0,45.0,2
6701,Other,1050.0,2.0,50.0,2
6702,Other,1060.0,2.0,49.27,2
6703,Other,1261.0,2.0,61.0,2
6704,Other,1100.0,2.0,46.0,2
6705,Other,3400.0,4.0,190.0,4
6706,Other,1180.0,2.0,56.0,2
6707,Other,1200.0,4.0,115.0,5
6708,Other,1205.0,2.0,70.0,2
6709,Other,1200.0,5.0,99.0,5
6710,Other,1250.0,2.0,58.0,2
6711,Other,1424.0,2.0,55.0,3
6712,Other,1250.0,3.0,55.0,3
6713,Other,2200.0,4.0,160.0,3
6714,Other,1230.0,2.0,55.0,2
6715,Other,1540.0,3.0,76.0,3
6716,Other,1900.0,3.0,155.0,3
6717,Other,1200.0,1.0,95.0,2
6718,Other,1060.0,2.0,37.0,2
6719,Other,1100.0,2.0,61.0,2
6720,Other,1050.0,4.0,80.0,5
6721,Other,1100.0,2.0,110.0,2
6722,Other,1942.0,3.0,155.0,3
6723,Other,1200.0,4.0,80.0,3
6724,Other,600.0,4.0,81.0,3
6725,Other,1400.0,2.0,60.0,2
6726,Other,1330.0,2.0,64.0,2
6727,Other,1515.0,3.0,90.0,3
6728,Other,1464.0,3.0,56.0,3
6729,Other,1206.0,2.0,53.0,2
6730,Other,1200.0,4.0,95.0,4
6731,Other,1250.0,2.0,58.0,2
6732,Other,625.0,2.0,24.0,2
6733,Other,900.0,2.0,27.0,2
6734,Other,1464.0,2.0,56.0,2
6735,Other,1300.0,3.0,64.0,3
6736,Other,1200.0,1.0,69.0,1
6737,Other,1717.0,3.0,99.0,3
6738,Other,2099.0,3.0,95.0,3
6739,Other,1200.0,1.0,48.0,1
6740,Other,900.0,3.0,51.0,4
6741,Other,1430.0,2.0,78.65,3
6742,Other,2108.0,3.0,85.0,3
6743,Other,1190.0,2.0,70.0,2
6744,Other,900.0,2.0,41.0,2
6745,Other,2690.0,4.0,185.0,4
6746,Other,1800.0,5.0,250.0,4
6747,Other,1594.0,3.0,99.0,3
6748,Other,1250.0,2.0,68.0,2
6749,Other,1290.0,1.0,77.5,2
6750,Other,1150.0,2.0,48.0,2
6751,Other,1464.0,2.0,145.0,2
6752,Other,1200.0,2.0,75.0,2
6753,Other,1065.0,2.0,45.0,2
6754,Other,1050.0,4.0,90.0,4
6755,Other,750.0,2.0,36.0,2
6756,Other,1485.0,2.0,156.0,3
6757,Other,2070.0,3.0,135.0,3
6758,Other,1600.0,2.0,75.0,3
6759,Other,1100.0,2.0,38.49,2
6760,Other,800.0,2.0,55.0,2
6761,Other,900.0,1.0,44.0,2
6762,Other,1480.0,2.0,125.0,3
6763,Other,3800.0,2.0,130.0,3
6764,Other,1500.0,2.0,130.0,2
6765,Other,2010.0,3.0,125.0,3
6766,Other,1504.0,2.0,100.0,3
6767,Other,2040.0,2.0,59.0,2
6768,Other,1602.0,2.0,165.0,3
6769,Other,1200.0,4.0,130.0,4
6770,Other,1800.0,3.0,220.0,3
6771,Other,1500.0,3.0,72.0,3
6772,Other,1280.0,2.0,48.0,3
6773,Other,900.0,2.0,45.0,2
6774,Other,1095.0,2.0,38.33,2
6775,Other,1145.0,2.0,58.4,2
6776,Other,1862.0,3.0,120.0,3
6777,Other,2700.0,3.0,200.0,3
6778,Other,1677.0,3.0,98.0,3
6779,Other,2500.0,8.0,95.0,8
6780,Other,1490.0,2.0,115.0,3
6781,Other,1550.0,3.0,59.0,3
6782,Other,1740.0,3.0,120.0,3
6783,Other,1020.0,2.0,60.0,2
6784,Other,550.0,1.0,16.0,1
6785,Other,1492.0,2.0,65.0,2
6786,Other,1431.0,3.0,65.0,3
6787,Other,3664.0,3.0,325.0,3
6788,Other,690.0,2.0,42.0,2
6789,Other,1520.0,3.0,111.0,3
6790,Other,1391.0,2.0,64.5,3
6791,Other,1200.0,4.0,86.0,4
6792,Other,1250.0,2.0,90.0,2
6793,Other,1900.0,2.0,190.0,3
6794,Other,1464.0,3.0,56.0,3
6795,Other,900.0,2.0,33.0,2
6796,Other,1602.0,2.0,170.0,3
6797,Other,1230.0,2.0,70.0,2
6798,Other,1600.0,3.0,95.0,3
6799,Other,450.0,1.0,60.0,1
6800,Other,600.0,2.0,23.0,1
6801,Other,596.0,2.0,22.0,2
6803,Other,1200.0,2.0,85.0,2
6804,Other,1200.0,2.0,35.0,2
6805,Other,1200.0,2.0,45.0,2
6806,Other,2000.0,4.0,130.0,3
6807,Other,1350.0,4.0,140.0,4
6808,Other,995.0,2.0,34.82,3
6809,Other,1000.0,2.0,44.0,2
6810,Other,1175.0,2.0,79.0,2
6811,Other,1200.0,2.0,43.0,2
6812,Other,1112.0,2.0,68.0,2
6813,Other,990.0,2.0,35.0,2
6814,Other,1107.0,2.0,40.0,2
6815,Other,1158.0,2.0,75.0,2
6816,Other,3200.0,4.0,200.0,4
6817,Other,1125.0,2.0,32.49,2
6818,Other,1200.0,2.0,90.0,2
6819,Other,1266.67,2.0,69.0,2
6820,Other,1800.0,3.0,90.0,3
6821,Other,800.0,3.0,60.0,3
6822,Other,2000.0,2.0,160.0,2
6823,Other,1464.0,3.0,56.0,3
6824,Other,1000.0,5.0,140.0,5
6825,Other,1800.0,3.0,95.0,3
6826,Other,1410.0,3.0,65.0,3
6827,Other,2679.0,5.0,280.0,4
6828,Other,1230.0,2.0,75.0,2
6829,Other,1080.0,2.0,44.8,2
6830,Other,3150.0,5.0,145.0,8
6831,Other,2400.0,2.0,135.0,2
6832,Other,880.0,2.0,48.0,2
6833,Other,1150.0,2.0,45.0,2
6834,Other,1194.0,2.0,55.0,2
6835,Other,2000.0,3.0,90.0,3
6836,Other,1025.0,2.0,42.5,2
6837,Other,1022.0,2.0,57.0,2
6838,Other,882.0,3.0,72.0,4
6839,Other,600.0,3.0,65.0,3
6840,Other,1200.0,2.0,76.0,2
6841,Other,1200.0,1.0,54.0,2
6842,Other,950.0,2.0,38.0,2
6843,Other,1605.0,3.0,100.0,3
6844,Other,1542.0,3.0,98.0,3
6845,Other,1012.0,2.0,42.0,2
6846,Other,3600.0,5.0,110.0,5
6847,Other,1333.0,2.0,77.27,2
6848,Other,1100.0,3.0,110.0,3
6849,Other,1050.0,2.0,70.0,2
6850,Other,1140.0,2.0,32.92,2
6851,Other,1200.0,4.0,115.0,6
6852,Other,2000.0,3.0,105.0,3
6853,Other,1075.0,2.0,55.0,2
6854,Other,1200.0,4.0,165.0,4
6855,Other,1100.0,2.0,145.0,3
6856,Other,1069.0,2.0,55.0,2
6857,Other,1200.0,3.0,99.0,3
6858,Other,1007.0,2.0,43.0,2
6859,Other,4250.0,6.0,150.0,6
6860,Other,1000.0,2.0,60.0,2
6861,Other,5720.0,3.0,350.0,3
6862,Other,675.0,1.0,15.0,2
6863,Other,1012.0,2.0,59.0,2
6864,Other,1280.0,2.0,49.0,3
6865,Other,925.0,2.0,35.0,2
6866,Other,1200.0,4.0,140.0,4
6867,Other,600.0,2.0,39.0,2
6868,Other,1240.0,2.0,65.0,3
6869,Other,1100.0,2.0,55.0,2
6870,Other,1700.0,3.0,111.0,3
6871,Other,1340.0,2.0,65.0,2
6872,Other,1200.0,2.0,54.0,2
6873,Other,1600.0,2.0,31.0,2
6874,Other,1780.0,3.0,110.0,3
6875,Other,646.0,2.0,65.0,3
6876,Other,1800.0,4.0,68.0,5
6877,Other,1080.0,3.0,149.0,3
6878,Other,900.0,2.0,65.0,3
6879,Other,946.0,2.0,45.0,2
6880,Other,1200.0,3.0,160.0,4
6881,Other,1540.0,3.0,85.0,3
6882,Other,2456.0,3.0,220.0,3
6883,Other,1610.0,2.0,64.4,3
6884,Other,1530.0,2.0,185.0,2
6885,Other,1439.0,3.0,57.23,3
6886,Other,1435.0,2.0,60.0,3
6887,Other,1717.0,3.0,120.0,3
6888,Other,1409.0,2.0,62.0,3
6889,Other,1250.0,2.0,50.0,2
6890,Other,1475.0,2.0,171.0,2
6891,Other,1225.0,2.0,65.0,2
6892,Other,650.0,1.0,16.0,1
6893,Other,1750.0,3.0,75.0,3
6894,Other,1504.0,2.0,102.0,3
6895,Other,1116.0,2.0,49.8,2
6896,Other,1800.0,4.0,145.0,4
6897,Other,3000.0,4.0,240.0,4
6898,Other,1150.0,2.0,60.0,2
6899,Other,1625.0,3.0,92.0,3
6900,Other,2400.0,4.0,250.0,4
6901,Other,1180.0,2.0,50.0,2
6902,Other,1272.0,2.0,51.5,2
6903,Other,1490.0,2.0,92.0,3
6904,Other,2400.0,5.0,140.0,4
6905,Other,1044.0,2.0,60.0,2
6906,Other,1595.0,3.0,70.39,3
6907,Other,1640.0,3.0,84.0,3
6908,Other,1200.0,2.0,54.0,2
6909,Other,1567.2,2.0,190.0,3
6910,Other,959.0,2.0,42.5,2
6911,Other,2400.0,8.0,325.0,9
6912,Other,1141.0,2.0,55.0,2
6913,Other,1200.0,2.0,43.2,2
6914,Other,1240.0,2.0,65.0,3
6915,Other,1293.0,2.0,75.0,2
6916,Other,1885.0,3.0,90.0,3
6917,Other,860.0,2.0,65.5,2
6918,Other,1374.0,2.0,88.0,3
6919,Other,1250.0,2.0,60.0,2
6920,Other,1110.0,2.0,52.0,2
6921,Other,1350.0,3.0,48.6,3
6922,Other,2000.0,2.0,160.0,4
6923,Other,834.0,1.0,62.0,1
6924,Other,600.0,1.0,52.0,1
6925,Other,800.0,2.0,52.0,3
6926,Other,2000.0,4.0,135.0,4
6927,Other,2750.0,3.0,260.0,3
6928,Other,900.0,2.0,35.0,2
6929,Other,1000.0,2.0,46.0,2
6930,Other,1200.0,2.0,52.0,2
6931,Other,1280.0,2.0,90.0,2
6932,Other,1190.0,2.0,55.0,2
6933,Other,2075.0,3.0,175.0,3
6934,Other,1900.0,3.0,65.0,3
6935,Other,1578.0,3.0,73.9,3
6936,Other,1050.0,4.0,90.0,4
6937,Other,1475.0,2.0,70.0,2
6938,Other,2400.0,2.0,125.0,2
6939,Other,1427.0,2.0,70.0,3
6940,Other,1350.0,3.0,68.0,3
6941,Other,2274.24,4.0,160.0,3
6942,Other,1455.0,2.0,55.0,3
6943,Other,900.0,3.0,105.0,2
6944,Other,1570.0,3.0,80.0,3
6945,Other,1495.0,2.0,65.0,3
6946,Other,1350.0,3.0,75.0,3
6947,Other,1464.0,3.0,56.0,3
6948,Other,470.0,2.0,10.0,1
6949,Other,2300.0,7.0,160.0,6
6950,Other,1313.0,4.0,150.0,3
6951,Other,2515.0,4.0,155.0,3
6952,Other,1440.0,3.0,72.0,3
6953,Other,1200.0,2.0,56.0,2
6954,Other,2665.0,3.0,350.0,3
6955,Other,1670.0,3.0,75.0,3
6956,Other,3500.0,5.0,450.0,4
6957,Other,700.0,2.0,29.0,2
6958,Other,1140.0,3.0,145.0,4
6959,Other,1300.0,2.0,67.0,3
6960,Other,1200.0,4.0,100.0,6
6961,Other,1200.0,6.0,86.0,5
6962,Other,1200.0,2.0,54.0,2
6963,Other,1215.0,2.0,49.75,3
6964,Other,1050.0,2.0,55.0,2
6965,Other,600.0,3.0,70.0,3
6966,Other,1258.0,2.0,58.0,2
6967,Other,2400.0,5.0,300.0,6
6968,Other,3000.0,4.0,130.0,8
6969,Other,1235.0,2.0,140.0,2
6970,Other,3200.0,3.0,260.0,3
6971,Other,1450.0,3.0,90.0,3
6972,Other,670.0,1.0,50.0,1
6974,Other,1893.0,3.0,115.0,3
6975,Other,2400.0,6.0,98.0,6
6976,Other,1250.0,2.0,43.0,2
6977,Other,1200.0,2.0,100.0,3
6978,Other,1205.0,2.0,70.0,2
6979,Other,1500.0,3.0,90.0,3
6980,Other,1200.0,4.0,90.0,6
6981,Other,1190.0,2.0,41.0,2
6982,Other,1250.0,2.0,67.0,2
6983,Other,2260.0,3.0,80.0,2
6984,Other,2700.0,3.0,90.0,4
6985,Other,375.0,1.0,26.0,1
6986,Other,800.0,3.0,59.5,2
6987,Other,1200.0,3.0,95.0,5
6988,Other,909.0,2.0,43.0,3
6989,Other,1400.0,2.0,85.0,2
6990,Other,1800.0,2.0,100.0,3
6991,Other,925.0,2.0,70.0,2
6992,Other,850.0,1.0,35.5,2
6993,Other,1100.0,2.0,32.0,2
6994,Other,3500.0,2.0,350.0,4
6995,Other,1200.0,2.0,55.0,2
6996,Other,1480.0,3.0,74.0,3
6997,Other,2100.0,4.0,255.0,3
6998,Other,400.0,1.0,35.0,1
6999,Other,1310.0,2.0,55.0,3
7000,Other,993.0,2.0,45.5,2
7001,Other,2400.0,5.0,180.0,4
7002,Other,6000.0,1.0,276.0,1
7003,Other,825.0,2.0,40.0,1
7004,Other,1320.0,2.0,60.0,3
7005,Other,5000.0,5.0,600.0,4
7006,Other,1050.0,2.0,50.0,2
7007,Other,4800.0,5.0,420.0,4
7008,Other,3400.0,3.0,400.0,3
7009,Other,600.0,1.0,33.0,1
7010,Other,1569.0,3.0,70.0,3
7011,Other,2600.0,3.0,147.0,3
7012,Other,1410.0,2.0,45.12,3
7013,Other,800.0,1.0,72.0,1
7014,Other,1020.0,2.0,49.0,2
7015,Other,1225.0,2.0,82.0,3
7016,Other,655.0,1.0,27.0,1
7017,Other,1196.0,2.0,96.0,2
7018,Other,927.0,2.0,50.0,2
7019,Other,600.0,1.0,18.0,1
7020,Other,780.0,3.0,75.0,3
7021,Other,1175.0,2.0,48.72,2
7022,Other,2800.0,4.0,200.0,4
7023,Other,750.0,2.0,28.0,2
7024,Other,1000.0,2.0,45.0,2
7025,Other,800.0,2.0,85.0,2
7026,Other,985.0,2.0,57.0,2
7027,Other,6000.0,12.0,150.0,11
7028,Other,3600.0,7.0,160.0,7
7029,Other,600.0,2.0,80.0,2
7030,Other,1503.0,2.0,93.0,3
7031,Other,1200.0,2.0,61.0,2
7032,Other,2500.0,2.0,60.0,3
7033,Other,1500.0,2.0,52.0,3
7034,Other,1765.0,3.0,77.27,3
7035,Other,1768.0,3.0,95.0,3
7036,Other,3060.0,4.0,350.0,4
7037,Other,800.0,1.0,32.0,1
7038,Other,3000.0,6.0,145.0,7
7039,Other,600.0,1.0,35.0,1
7040,Other,1010.0,2.0,55.0,2
7041,Other,650.0,1.0,20.0,2
7042,Other,1000.0,4.0,90.0,5
7043,Other,1080.0,2.0,37.8,2
7044,Other,3978.0,4.0,428.0,4
7045,Other,1500.0,2.0,45.0,2
7046,Other,1800.0,3.0,85.0,3
7047,Other,2008.0,3.0,170.0,3
7048,Other,2095.0,3.0,142.0,3
7049,Other,1190.0,2.0,48.6,2
7050,Other,1600.0,2.0,88.0,3
7051,Other,1350.0,4.0,160.0,4
7052,Other,500.0,1.0,20.0,1
7053,Other,1280.0,2.0,100.0,3
7054,Other,1650.0,3.0,110.0,3
7055,Other,1500.0,2.0,75.0,3
7056,Other,1176.0,2.0,45.0,3
7057,Other,1044.0,2.0,85.0,2
7058,Other,1425.0,3.0,55.0,3
7059,Other,840.0,1.0,99.0,2
7060,Other,1285.0,2.0,45.0,2
7061,Other,2000.0,2.0,95.0,3
7062,Other,3870.0,4.0,411.0,4
7063,Other,1320.0,2.0,55.0,3
7064,Other,1835.0,3.0,175.0,3
7065,Other,1322.0,2.0,61.99,2
7066,Other,1450.0,2.0,65.0,3
7067,Other,425.0,1.0,15.0,1
7068,Other,820.0,2.0,30.0,2
7069,Other,1450.0,3.0,68.0,3
7070,Other,2380.0,4.0,242.0,4
7071,Other,900.0,1.0,70.0,2
7072,Other,1517.0,2.0,125.0,2
7073,Other,1000.0,2.0,35.0,2
7074,Other,3602.0,4.0,280.0,4
7075,Other,2159.0,3.0,120.0,3
7076,Other,1200.0,3.0,72.0,3
7077,Other,1850.0,3.0,175.0,6
7078,Other,510.0,1.0,34.0,1
7079,Other,1166.0,2.0,65.0,2
7080,Other,2700.0,2.0,260.0,3
7081,Other,1350.0,2.0,175.0,3
7083,Other,940.0,2.0,56.0,2
7084,Other,1015.0,2.0,40.1,2
7085,Other,1400.0,3.0,69.0,3
7086,Other,1645.0,3.0,95.0,3
7087,Other,1600.0,4.0,90.0,4
7088,Other,1000.0,2.0,63.0,2
7089,Other,1350.0,2.0,65.0,2
7090,Other,1998.0,3.0,117.0,3
7091,Other,1300.0,2.0,60.0,2
7092,Other,950.0,2.0,33.0,2
7093,Other,527.0,1.0,35.0,1
7094,Other,1804.0,3.0,150.0,3
7095,Other,1350.0,3.0,81.0,3
7096,Other,826.0,2.0,36.0,2
7097,Other,3000.0,3.0,300.0,4
7098,Other,935.0,2.0,35.0,2
7099,Other,1180.0,2.0,39.0,2
7100,Other,2200.0,3.0,115.0,4
7101,Other,1200.0,4.0,110.0,4
7102,Other,1500.0,2.0,50.0,2
7103,Other,1217.0,2.0,164.0,2
7104,Other,2400.0,4.0,170.0,6
7105,Other,1650.0,3.0,52.0,3
7106,Other,600.0,1.0,45.0,1
7107,Other,672.0,1.0,27.0,1
7108,Other,1280.0,3.0,87.0,3
7109,Other,1850.0,3.0,95.0,3
7110,Other,1200.0,4.0,150.0,5
7111,Other,1567.0,3.0,100.0,3
7112,Other,2350.0,3.0,210.0,3
7113,Other,1125.0,2.0,48.0,2
7114,Other,1365.0,3.0,54.0,3
7115,Other,560.0,1.0,19.0,1
7116,Other,1471.0,2.0,75.0,3
7117,Other,520.0,2.0,29.0,1
7118,Other,1950.0,3.0,230.0,3
7119,Other,600.0,1.0,58.0,1
7120,Other,1000.0,1.0,19.0,1
7121,Other,1300.0,2.0,60.0,2
7122,Other,375.0,1.0,40.0,1
7123,Other,1477.0,2.0,75.0,3
7124,Other,1050.0,3.0,85.0,4
7125,Other,1220.0,2.0,65.0,2
7126,Other,850.0,2.0,32.5,2
7127,Other,1256.0,2.0,65.0,2
7128,Other,1428.0,2.0,70.0,3
7129,Other,1130.0,2.0,74.0,2
7130,Other,1407.0,2.0,83.87,2
7131,Other,900.0,2.0,45.0,2
7132,Other,1350.0,4.0,160.0,4
7133,Other,2375.0,3.0,260.0,4
7134,Other,1200.0,2.0,67.0,2
7135,Other,1872.0,3.0,152.0,3
7136,Other,1200.0,5.0,90.0,5
7137,Other,1400.0,3.0,90.0,3
7138,Other,812.0,1.0,26.0,1
7139,Other,829.0,2.0,22.8,2
7140,Other,600.0,2.0,35.0,1
7141,Other,700.0,2.0,35.0,2
7142,Other,1105.0,2.0,50.0,2
7143,Other,1000.0,2.0,51.0,2
7144,Other,1240.0,2.0,63.0,3
7145,Other,1393.0,3.0,54.0,3
7146,Other,1640.0,3.0,70.0,3
7147,Other,1200.0,2.0,62.0,2
7148,Other,1495.0,3.0,55.0,3
7149,Other,1400.0,3.0,53.0,3
7150,Other,1054.0,2.0,53.0,2
7151,Other,1275.0,2.0,47.0,2
7152,Other,1394.0,2.0,52.0,2
7153,Other,1075.0,2.0,57.0,2
7154,Other,1800.0,4.0,115.0,3
7155,Other,1220.0,2.0,54.89,2
7156,Other,1499.0,3.0,89.0,3
7157,Other,1280.0,2.0,55.0,3
7158,Other,1161.0,2.0,36.69,2
7159,Other,1050.0,2.0,65.0,2
7160,Other,905.0,2.0,50.0,2
7161,Other,2736.0,4.0,130.0,4
7162,Other,1056.0,2.0,55.0,2
7163,Other,1770.0,3.0,90.0,3
7164,Other,3155.0,3.0,315.0,3
7165,Other,6500.0,7.0,104.0,7
7166,Other,1152.0,2.0,57.0,2
7167,Other,1200.0,2.0,39.0,2
7168,Other,1350.0,2.0,65.0,3
7169,Other,1464.0,2.0,135.0,3
7170,Other,1300.0,2.0,32.0,2
7171,Other,1200.0,2.0,75.0,2
7172,Other,1707.0,3.0,171.0,3
7173,Other,565.0,1.0,33.0,1
7174,Other,630.0,2.0,70.0,1
7175,Other,1000.0,2.0,55.0,2
7176,Other,1045.0,2.0,42.0,2
7177,Other,1250.0,2.0,62.4,2
7178,Other,2400.0,4.0,130.0,3
7179,Other,1720.0,3.0,83.0,3
7180,Other,1100.0,2.0,70.0,2
7181,Other,420.0,1.0,23.5,1
7182,Other,1675.0,3.0,65.0,3
7183,Other,1225.0,2.0,71.05,2
7184,Other,1350.0,4.0,90.0,4
7185,Other,1732.5,3.0,91.855,3
7186,Other,3760.0,2.0,280.0,2
7187,Other,3071.0,4.0,300.0,3
7188,Other,850.0,2.0,34.0,2
7189,Other,1260.0,2.0,49.0,3
7190,Other,1450.0,3.0,65.0,3
7191,Other,2100.0,3.0,70.0,3
7192,Other,1620.0,3.0,95.0,3
7193,Other,560.0,1.0,21.0,1
7194,Other,1156.0,2.0,46.0,2
7195,Other,1140.0,2.0,56.0,2
7196,Other,2250.0,3.0,180.0,3
7197,Other,1485.0,3.0,78.0,3
